,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,16,13,3,1,relu,3,max,5,3,tanh,49,swish,adagrad,mean_squared_logarithmic_error,0.7866265831788389
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,22,14,2,3,relu,2,max,6,4,relu,72,swish,sgd,mean_squared_logarithmic_error,0.6237138416328197
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,21,11,3,1,relu,4,max,5,3,relu,49,relu,rmsprop,mean_squared_logarithmic_error,0.7545974772879063
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,22,14,2,3,relu,2,max,6,4,relu,72,swish,sgd,mean_squared_logarithmic_error,0.8034773145412784
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,22,14,2,4,relu,2,max,6,4,relu,71,swish,sgd,mean_squared_logarithmic_error,0.643573540074595
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,24,16,2,3,swish,2,max,6,4,relu,75,swish,sgd,mean_squared_logarithmic_error,0.8480727256013858
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,25,16,2,3,swish,8,max,6,2,swish,28,linear,sgd,mean_squared_logarithmic_error,0.7551144698962743
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,26,10,4,3,relu,2,max,5,11,relu,13,linear,sgd,mean_squared_logarithmic_error,0.6947334423421826
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,17,13,3,1,relu,3,max,5,3,relu,57,swish,adadelta,mean_squared_logarithmic_error,0.8884444852224618
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,18,12,3,4,relu,4,max,5,3,relu,17,swish,rmsprop,mean_absolute_percentage_error,0.7703067667083878
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,20,18,3,1,relu,2,max,8,4,sigmoid,174,swish,rmsprop,mean_squared_logarithmic_error,1.0135570372326093
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,17,13,3,1,relu,3,max,5,3,sigmoid,60,swish,adadelta,mean_absolute_percentage_error,0.7702340842283448
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,17,11,3,1,relu,4,max,5,2,relu,37,swish,rmsprop,mean_squared_logarithmic_error,0.8678181625072613
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,13,11,3,1,relu,3,max,5,2,relu,40,relu,rmsprop,mean_squared_logarithmic_error,0.6352648549540383
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,19,11,3,1,relu,4,max,5,3,relu,40,relu,rmsprop,mean_squared_logarithmic_error,0.8405214638772
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,13,12,3,1,linear,3,max,5,2,relu,40,relu,rmsprop,mean_squared_logarithmic_error,0.853961760994832
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,14,15,3,1,relu,3,average,6,3,relu,53,relu,rmsprop,mean_squared_logarithmic_error,0.8143457761158649
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,13,12,3,1,linear,3,average,5,2,relu,45,relu,rmsprop,mean_squared_logarithmic_error,0.8594130610417886
,win_size,filters_conv_1,kernel_size_conv_1[0],kernel_size_conv_1[1],activation_conv_1,pool_size_1[0],pool_type_1,filters_conv_2,kernel_size_conv_2[0],activation_conv_2,dense_neurons,dense_activation,optimizer,loss,score
0,16,10,3,1,relu,3,max,5,3,swish,49,relu,rmsprop,mean_squared_logarithmic_error,0.6326903622071928
